TIC,TOI,SG1Disposition,Rplanet,Period,CK2016_Mass,PredictedK,Mstar_TIC8,Rstar_TIC8,Teff_TIC8
332534326,2714.01,PC,12.957,2.49939,111.794,51.96,1.02,1.21,5737
29960110,1201.01,VPC+,2.219,2.491977,5.566,4.28,0.48,0.48,3608
372852036,2652.01,PC,12.56,2.48491,106.035,45.66,1.15,1.28,6102
262531275,331.01,PC,8.584,2.484337,55.521,26.38,0.99,1.76,5560
7561203,991.01,VPC,13.175,2.48403,115.008,29.31,2.52,2.13,9287
174826170,3710.01,PC,15.721,2.480227,317,131.06,1.22,1.72,6267
378613125,1981.01,PC,5.008,2.47707,22.208,5.71,2.49,2.14,8407
259511357,271.01,CPC,2.806,2.475973,8.298,3.57,1.15,1.33,6090
161568891,2684.01,PC,5.288,2.475649,24.362,14.07,0.74,0.8,4633
354293303,3715.01,PC,19.861,2.469877,317,119.44,1.41,2.05,6352
114018671,1011.01,PC,1.455,2.469696,2.716,1.34,0.94,0.94,5410
219508169,2016.02,VPC,2.972,2.458967,9.146,4.73,0.88,0.84,5157
387603144,4032.01,PC,3.055,2.456711,9.587,4.02,1.2,1.16,6223
42484503,3532.01,PC,10.55,2.456233,78.826,37.34,NaN,NaN,NaN
446549906,2107.01,VPC+,14.202,2.45457,130.659,62.75,0.98,0.97,5565
133505138,4359.01,PC,2.476,2.436085,6.705,2.61,1.35,1.32,6529
30499203,4294.01,PC,15.308,2.433055,317,146.92,1.04,1.14,5785
156215204,4122.01,PC,12.994,2.430873,112.34,49.82,1.11,3.3,6015
34499178,2926.01,PC,14.15,2.424911,129.849,49.6,1.39,1.92,6632
173298412,3616.01,PC,20.81,2.418458,317,107.65,1.66,2.9,7316
47587394,2858.01,PC,7.025,2.418196,39.484,18.81,NaN,NaN,NaN
281242007,4206.01,PC,13.979,2.41705,127.196,59.02,1.04,1.56,5797
272236017,2214.01,VPC+,8.13,2.415688,50.618,22.62,1.1,1.22,5504
241135327,3689.01,PC,14.85,2.415229,317,128.07,1.28,1.67,6391
388202128,2621.01,VPC,23.313,2.412502,317,134.49,1.19,1.22,6190
282576340,2494.02,PC,2.237,2.408765,5.644,2.82,0.93,0.9,5376
230388132,4057.01,PC,6.858,2.407668,37.903,17.84,1.02,0.98,5702
208719443,3491.01,VPC+,21.547,2.403886,317,142.56,1.09,1.21,5961
124491883,2512.01,PC,2.03,2.393309,4.784,1.94,1.28,1.72,6393
274545328,3767.01,PC,18.341,2.392798,317,158.93,0.93,2.1,5382
287776397,1205.01,PC,3.747,2.39237,13.563,5.53,1.27,4.2,6035
331146317,3602.01,VPC,16.151,2.387615,317,123.47,1.36,1.27,6566
377144784,1619.01,PC,11.493,2.38723,91.172,49.25,0.83,4.73,4344
82622707,3748.01,PC,15.243,2.376618,317,139.09,1.14,1.43,6087
235664497,4104.01,VPC,19.288,2.376365,317,120.73,1.41,2.2,6676
138329479,4147.01,VPC,13.216,2.374539,115.615,53.28,1.06,1.3,5865
295233473,3226.01,PC,7.351,2.373551,42.65,24.98,0.74,1.11,4668
360706000,3043.01,PC,14.545,2.37251,317,141.66,1.11,2.08,6019
31515092,2552.01,PC,3.009,2.369027,9.341,6.12,0.63,0.68,4007
356158613,1449.02,VPC,1.625,2.3689,3.277,2.23,0.59,0.6,3999
89510024,1160.01,PC,2.414,2.36549,6.423,3.08,NaN,NaN,NaN
58046864,3343.01,VPC-?,19.517,2.365166,317,148.09,1.04,1.51,5805
329921262,3201.01,PC,7.452,2.36487,43.652,20.95,NaN,NaN,NaN
145910571,3416.01,VPC,14.499,2.362692,317,93.65,2.07,1.62,8360
35855047,2996.01,PC,5.169,2.360761,23.44,10.69,1.08,1.18,5939
219728669,1852.01,VPC+,13.801,2.36011,124.455,62.71,0.93,0.9,5274
319949055,3208.01,PC,11.63,2.356658,93.037,29.55,1.86,1.39,7822
92013169,882.01,PC,13.53,2.354766,120.333,42.89,1.57,2.37,6772
361343239,2977.01,PC,11.67,2.350703,93.582,39.48,NaN,NaN,NaN
131250246,3370.01,PC,6.387,2.350683,33.586,13.09,1.37,1.47,6589
464711858,3058.01,PC,10.311,2.349511,75.815,32.83,1.17,1.82,6155
126864892,4212.01,PC,40.809,2.348503,317,78.81,2.69,6.75,10440
366115856,3939.01,PC,12.173,2.346666,100.538,61.22,0.7,0.75,4477
266425782,3698.01,PC,12.821,2.345893,109.81,47.85,1.16,1.78,6122
47937361,4131.01,VPC,11.209,2.338277,87.388,45.15,0.9,0.94,5263
48768158,2993.01,PC,9.504,2.33781,66.006,32.21,0.98,1.05,5562
802227190,3777.01,PC,9.545,2.336574,66.49,26.22,1.35,1.41,6545
89544985,2389.01,PC,17.464,2.336567,317,159.05,0.94,0.91,5287
4711,3129.01,PC,11.458,2.335146,90.704,41.31,1.09,1.51,5949
247518629,2790.01,PC,20.028,2.334104,317,116.55,1.5,1.93,6901
344568128,3045.01,PC,18.378,2.330269,317,102.14,1.83,1.77,7763
144700903,532.01,VPC+,5.774,2.326811,28.293,19.04,0.61,0.62,3901
8348911,2266.01,VPC+,1.698,2.326214,3.533,4.5,0.23,0.26,3272
277634430,771.01,VPC,1.532,2.32609,2.966,4.02,0.21,0.24,3352
146836153,2879.01,PC,12.126,2.324964,99.883,49.16,0.97,1.04,5523
332393279,4042.01,PC,13.86,2.323843,125.358,56.77,1.1,1.38,5984
2016376984,3920.01,PC,15.781,2.317939,317,150.06,1.03,1.25,5770
453677947,3128.01,PC,7.01,2.315311,39.344,17.73,1.11,1.45,6011
338065029,3944.01,PC,17.173,2.315233,317,90.36,2.21,2.25,8785
369457671,168.01,VPC+,3.783,2.31257,13.788,8.15,0.74,0.73,4597
147950620,1194.01,VPC+,8.861,2.310602,58.594,30,0.92,0.99,5300
287584141,3052.01,PC,12.301,2.310337,102.341,35.44,1.65,2.01,7300
648958344,4073.01,PC,2.273,2.307965,5.801,4.18,0.55,0.51,3695
417047499,3523.01,VPC,16.99,2.305017,317,124.93,1.36,1.58,6562
302976834,2783.01,PC,23.01,2.304662,317,141.35,1.13,1.46,6058
334757798,3193.01,PC,27.294,2.301927,317,88.77,2.27,2.28,9001
126572546,2527.01,PC,12.377,2.301902,103.414,38.04,1.51,3.45,6919
284305328,4019.01,PC,20.88,2.296381,317,123.46,1.39,1.87,6620
399642071,4337.01,PC,2.769,2.290182,8.111,5.41,0.62,0.62,3953
385400633,3702.01,PC,9.832,2.284046,69.93,33.94,NaN,NaN,NaN
79292541,642.01,PC,12.474,2.278509,104.803,30.75,2.13,2.63,8103
295354126,1965.01,PC,3.342,2.27817,11.165,5.42,NaN,NaN,9155
396556650,3654.01,PC,8.265,2.277182,52.056,25.29,1,1.12,5622
53122063,2764.01,PC,10.858,2.276734,82.774,33.26,1.33,1.78,6494
385654601,4211.01,PC,21.123,2.271562,317,95.39,2.05,2.14,8326
38965512,2615.01,PC,12.76,2.268762,108.925,52.64,1.01,1.08,5690
448923766,3132.01,PC,11.578,2.267013,92.334,40.93,1.15,1.27,6107
285542903,2060.01,PC,7.792,2.26584,47.094,12.12,2.6,4.14,7818
120033290,3335.01,PC,12.689,2.265394,107.888,53.22,0.98,1.86,5568
90504905,1234.01,LEPC,5.194,2.264539,23.63,21.04,0.4,0.41,3535
183120439,169.01,P,10.936,2.255434,83.793,39.54,1.05,1.3,5656
454918388,3124.01,PC,11.492,2.254447,91.166,45.04,0.98,1.25,5567
292889298,3463.01,PC,9.412,2.253888,64.926,31.65,NaN,NaN,NaN
307210830,175.03,VP,1.062,2.2529,1.205,1.33,0.29,0.31,3518
83395136,3255.01,PC,7.755,2.246532,46.709,29.48,0.68,0.76,4377
306510653,2222.01,VPC+,16.747,2.245857,317,123.02,1.41,1.5,6209
312548415,3981.01,PC,10.073,2.24375,72.869,25.8,1.62,1.96,7209
220459826,872.01,VPC,2.683,2.239553,7.688,4.4,0.79,0.76,4775
284477310,2160.01,VPC?,2.683,2.23917,7.688,3.49,1.12,1.25,5918
452964680,3673.01,VPC,16.22,2.239103,317,155.85,0.99,1.29,5615
318668441,3210.01,PC,19.166,2.236269,317,118.22,1.5,1.51,6905
4959676,3350.01,PC,2.895,2.235898,8.748,5.09,0.77,0.9,4794
336613507,3192.01,PC,22.743,2.235072,317,115.19,1.56,1.51,7057
229490898,1872.01,VPC?,14.293,2.234927,317,122.46,1.42,1.57,6219
149539158,2607.01,PC,3.116,2.233879,9.914,4.09,1.29,1.66,6422
448688668,3134.01,PC,22.666,2.230843,317,131.5,1.28,2.14,6386
334493051,3949.01,PC,10.518,2.229781,78.419,36.91,1.06,1.17,5846
453100296,2650.01,VPC,11.547,2.229739,91.907,42.72,1.08,1.37,5913
241569046,3239.01,PC,14.056,2.229096,128.382,60.05,1.07,1.43,5905
434486077,743.01,VPC,10.956,2.228467,84.055,46.95,0.82,0.82,4876
295541511,1117.01,CPC,2.714,2.2267,7.84,3.79,1.02,1.02,5614
403340402,3993.01,PC,9.781,2.223173,69.31,28.57,1.3,1.44,6424
221861843,3486.01,VPC+,10.187,2.217783,74.269,42.6,0.79,0.81,4841
252071095,3968.01,PC,5.645,2.21702,27.227,13.35,NaN,NaN,NaN
98620619,3736.01,PC,18.439,2.210832,317,119.2,1.49,1.79,6876
128135100,2824.01,PC,13.8,2.208786,124.429,59.11,1.05,1.3,5827
35652085,2997.01,PC,16.838,2.205487,317,134.83,1.24,2.09,6313
289988797,4178.01,PC,14.242,2.20422,131.282,63.8,1.02,1.42,5702
427153307,3928.01,VPC,13.026,2.203531,112.803,50.19,1.16,1.52,6141
416539317,3794.01,PC,4.694,2.203414,19.896,8.56,1.22,1.35,6269
15460993,3544.01,PC,14.558,2.20259,317,146.33,1.1,1.22,5975
81247877,3915.01,VPC,13.506,2.201376,119.967,64.28,0.88,0.81,5178
229586455,1887.01,VPC+,2.642,2.200145,7.49,4.89,0.65,0.71,4147
331160996,3197.01,PC,32.375,2.197249,317,116.76,1.54,1.7,7007
402219289,3479.01,VPC,11.593,2.196848,92.527,45.5,1,1.47,5636
331854794,3670.01,PC,13.046,2.194401,113.094,56,0.99,1.05,5601
21997420,3345.01,PC,21.36,2.194229,317,113.02,1.62,1.84,7222
366972162,4170.01,PC,15.121,2.190236,317,148.16,1.08,1.56,5929
400430915,1866.01,VPC,10.029,2.18619,72.325,28.07,1.43,1.92,6593
334385701,3951.01,PC,11.455,2.186168,90.662,47.2,0.92,1.24,5342
445407434,3646.01,VPC,20.71,2.179588,317,151.22,1.05,1.42,5840
268172361,3768.01,PC,19.494,2.179112,317,114.23,1.6,1.99,7166
188768068,1462.01,P,1.214,2.177946,1.947,0.94,1.04,1.26,5903
280857321,3231.01,PC,18.426,2.173962,317,107.28,1.76,3.28,7588
372264750,1355.01,VPC+,15.646,2.17026,317,88.89,2.34,1.85,8435
44791617,2701.01,PC,5.803,2.169466,28.531,13.64,1.05,1.35,5823
79930628,2841.01,PC,14.462,2.16635,317,87.6,2.39,1.92,9394
952046774,4175.01,PC,2.936,2.164239,8.961,4.79,0.89,0.95,5229
143934343,3448.01,PC,25.083,2.163858,317,134.21,1.26,1.4,6351
138973825,3880.01,PC,8.106,2.161482,50.367,31.38,0.71,0.87,4501
117689799,3504.01,PC,14.429,2.157138,317,150.78,1.06,1.05,5863
415741431,1508.01,PC,12.168,2.1568,100.468,30.8,2.05,3.87,6518
318022259,1730.02,VPC,1.441,2.155669,2.671,2.02,0.53,0.53,3784
155867025,3714.01,VPC,11.144,2.154833,86.523,67.39,0.51,0.51,3538
268914377,2610.01,PC,14.775,2.153973,317,255.02,0.48,0.48,3148
405620289,3083.01,PC,14.972,2.153576,317,146.31,1.11,1.68,5997
465275307,3030.01,PC,27.828,2.15128,317,102.91,1.88,2.01,7883
219187649,676.01,VPC-,12.894,2.150451,110.865,56.41,0.96,1.23,5361
308396509,2625.01,PC,18.148,2.148116,317,142.12,1.16,1.29,6134
169448297,2720.01,PC,10.084,2.147358,73.002,35.01,1.05,2.12,5834
156816238,3845.01,PC,17.081,2.146041,317,145.6,1.12,1.41,6046
98728690,2688.01,PC,4.731,2.141552,20.161,10.2,0.97,1.48,5530
105135774,3734.01,PC,15.963,2.14052,317,139.83,1.19,1.5,5902
85459171,4072.01,PC,18.714,2.139027,317,145.86,1.12,1.24,6032
376632626,3866.01,PC,13.65,2.136674,122.14,61.43,0.98,1.03,5570
376209245,3037.01,PC,18.333,2.135802,317,110.44,1.7,1.52,7428
382602147,2384.01,VPC-+,11.709,2.135634,94.112,62.93,0.64,0.67,3803
310009611,740.01,PC,2.198,2.131202,5.478,2.55,1.1,0.97,5872
254909777,3480.01,PC,24.087,2.130123,317,115.75,1.59,1.74,7129
321436679,3733.01,PC,19.54,2.126831,317,134.31,1.27,2.28,6361
121625070,3198.01,PC,13.709,2.126816,123.04,59.96,1.03,1.08,5747
327210623,3313.01,PC,11.442,2.12649,90.491,44.98,NaN,NaN,3177
350584963,787.01,CPC,1.633,2.126313,3.306,1.29,1.44,1.32,6527
367753709,1757.01,PC,1.716,2.125749,3.595,2.28,0.69,0.71,4412
401604346,2193.01,VPC+,12.981,2.122367,112.151,51.12,1.14,1.2,5881
369965258,2390.01,VPC,10.21,2.119818,74.557,29.65,1.4,2,6593
325682877,4363.01,PC,1.833,2.118659,4.021,2.75,0.62,0.69,4002
87091417,3743.01,PC,7.067,2.118634,39.888,19.85,NaN,NaN,NaN
335489455,3948.01,PC,5.171,2.11766,23.457,11.33,1.05,0.89,5814
383410746,3177.01,PC,13.421,2.114226,118.685,63.4,0.9,0.89,5254
136122328,3570.01,PC,13.15,2.107796,114.642,28.37,2.86,1.35,10984
321250206,3786.01,PC,15.005,2.104063,317,148.34,1.1,1.54,5973
89020549,132.01,P,3.031,2.10366,9.458,5.03,0.91,0.94,5277
229510866,1181.01,VPC+,15.978,2.103193,317,143.2,1.16,1.93,5980
148883384,2522.01,PC,1.66,2.098854,3.399,1.73,0.97,0.97,5531
407146536,4279.01,VPC-?,12.759,2.09769,108.9,51.66,1.08,2.77,5915
372960748,3180.01,PC,11.964,2.096025,97.625,47.5,1.04,1.56,5809
386297468,3005.01,PC,7.997,2.095777,49.217,19.1,1.46,1.6,6793
177414713,2520.01,PC,1.403,2.094408,2.553,1.36,0.91,0.77,5298
462072242,2960.01,PC,18.109,2.092671,317,127.77,1.38,2.36,6600
424733642,1858.01,VPC+,18.158,2.09098,317,208.87,0.66,0.77,4272
468977648,3001.01,PC,16.519,2.090213,317,117.09,1.57,1.73,7095
140691463,157.01,P,13.363,2.084492,117.81,58.95,1,1.11,5379
101643582,3882.01,PC,6.35,2.06908,33.26,15.56,1.11,1.44,6004
121194926,3251.01,PC,10.313,2.06803,75.845,34.87,1.14,1.65,6073
233654042,3973.01,PC,8.962,2.06118,59.734,27.66,1.13,1.2,6101
376637093,1516.01,VPC+,16.432,2.05603,317,132.12,1.32,1.24,6367
312122956,1661.01,PC,3.289,2.05287,10.871,5.47,NaN,NaN,7594
209707800,3243.01,VPC-,13.994,2.051706,127.429,50.69,NaN,NaN,NaN
701926762,3741.01,PC,18.026,2.044955,317,155.45,1.04,0.92,5800
377293776,1450.01,VPC-?,1.069,2.043882,1.236,1.03,0.47,0.47,3490
125552076,3856.01,PC,13.238,2.043453,115.941,59.19,0.98,1.13,5568
374847873,2947.01,PC,8.254,2.039299,51.943,26.66,0.97,1.04,5533
31975443,2929.01,PC,12.209,2.039146,101.044,49.94,1.03,0.89,5773
229605891,4059.01,PC,12.669,2.038183,107.604,62.43,0.81,0.82,4928
113648563,3286.01,VPC,11.827,2.032569,95.735,55.14,0.82,0.85,4950
369327947,910.01,VPC,0.948,2.029085,0.802,0.99,0.26,0.29,3361
50909831,3349.01,PC,13.425,2.027264,118.746,48.11,1.39,1.81,6632
380775661,3305.01,VPC,11.82,2.025562,95.63,51.45,0.91,0.86,5297
465540915,3029.01,PC,3.584,2.025096,12.575,6.35,NaN,NaN,14430
194795551,3331.01,VPC+,11.584,2.018482,92.414,47.38,0.98,0.96,5544
18794442,2937.01,PC,23.956,2.013949,317,146.98,1.14,1.56,6074
445137888,1536.01,PC,7.362,2.0139,42.765,11.31,2.65,2.68,8278
245027119,3187.01,PC,15.4,2.009014,317,151.56,1.09,4.54,5961
176148945,3380.01,PC,7.747,2.008682,46.628,14.32,2.12,2.19,8516
142405475,2882.01,PC,4.984,2.008327,22.029,8.92,1.4,1.28,6656
432114158,3763.01,PC,18.873,2.004409,317,115.54,1.64,1.81,7284
452658846,3567.01,PC,12.864,1.999516,110.436,55.66,1.01,1.07,5675
441444262,3079.01,PC,19.753,1.990618,317,101.27,2.01,2.1,8195
463203560,2958.01,PC,7.733,1.990222,46.484,20.92,1.2,1.07,6211
444558604,4079.01,VPC+,15.646,1.987226,317,144.28,1.18,1.08,6178
184295571,3560.01,PC,5.064,1.980333,22.638,9.8,1.28,1.29,6381
137420801,4128.01,PC,4.672,1.979496,19.737,10.75,0.9,0.92,5275
231297123,2405.01,VPC,3.454,1.979401,11.811,8.27,0.62,0.76,3992
158588995,674.01,P,5.224,1.977151,23.866,21.81,0.42,0.42,3495
431899140,1596.01,PC,13.71,1.97656,123.065,40.58,1.92,3.62,6129
388393034,3933.01,PC,17.028,1.975525,317,97.84,2.12,2.46,8523
67247610,3528.01,PC,178.765,1.974798,317,26.44,NaN,15.1,4233
20069685,2735.01,PC,13.213,1.966365,115.571,71.42,0.75,0.74,4687
124379043,2803.01,PC,17.493,1.962292,317,137.25,1.28,1.16,6384
189380158,3630.01,PC,12.861,1.961809,110.389,52.26,1.12,1.1,6026
107782586,1009.01,PC,4.997,1.96003,22.129,11.3,NaN,NaN,13163
463103749,3063.01,PC,17.722,1.950373,317,93.67,NaN,NaN,NaN
396562848,1640.01,P,1.257,1.949521,2.119,2.87,0.23,0.26,3499
43604949,2702.01,PC,15.091,1.94228,317,122.82,1.52,1.6,6950
170849515,555.01,VPC,11.757,1.941637,94.766,67.15,0.61,0.63,3969
128127712,4230.01,PC,6.169,1.940995,31.656,16.22,NaN,NaN,NaN
239628993,3553.01,PC,11.102,1.940855,85.974,36.78,1.31,1.46,6497
321802774,3206.01,PC,15.864,1.94024,317,101.99,2.01,1.94,8213
302470965,3676.01,PC,11.264,1.933867,88.11,45.21,NaN,NaN,NaN
88863718,1001.01,PC,10.296,1.931671,75.633,28.8,1.57,2.01,6989
35483319,2777.01,PC,7.591,1.929777,45.051,21.18,NaN,NaN,NaN
123462119,2826.01,PC,28.068,1.927557,317,92.9,2.32,1.3,9168
428699140,3082.01,LEPC,3.289,1.926876,10.866,7.33,0.66,0.68,4249
160930264,3334.01,VPC+,17.011,1.924295,317,140.34,1.25,1.48,6324
395142888,1362.01,PC,18.658,1.91678,317,43.01,NaN,7.39,5643
350332997,832.01,PPC,12.992,1.916022,112.307,58.98,0.97,2.09,5341
294981566,1219.01,CPC-,1.952,1.9143,4.475,1.68,1.6,1.59,6622
346995484,4220.01,PC,22.508,1.913878,317,132.89,1.36,1.51,6562
1018843,2673.01,PC,2.376,1.912653,6.254,3.24,0.99,1.24,5601
304514922,3535.01,PC,16.387,1.912298,317,132.87,1.36,1.51,6564
259506033,3705.01,PC,11.186,1.902658,87.073,46.32,0.96,1.03,5464
427761355,1518.01,VPC+,19.787,1.90261,317,87.9,2.54,1.82,7468
229787062,2261.01,PC,7.363,1.900973,42.766,23.06,0.94,0.99,5392
49079670,641.01,CPC,3.224,1.893494,10.504,5.42,1,1.04,5595
400712525,3170.01,PC,10.558,1.892318,78.926,34.79,1.27,1.41,6370
325468685,2313.01,VPC+?,10.388,1.890403,76.785,39.7,NaN,NaN,5469
79030066,2843.01,PC,17.655,1.888288,317,137.59,1.3,1.27,6436
105759569,2988.01,PC,7.824,1.886171,47.426,22.81,1.12,1.36,5564
457202957,2706.01,PC,16.984,1.885183,317,159.73,1.04,1.25,5807
395514100,3137.01,PC,20.534,1.882676,317,139.88,1.27,2.17,6381
243185500,1468.02,VPC+,1.452,1.880305,2.708,2.79,0.36,0.37,3456
412371819,3166.01,PC,25.396,1.875582,317,125.04,1.51,1.66,6911
284174392,3749.01,VPC,13.373,1.875121,117.958,63.72,0.94,1.5,5410
237086564,1466.01,VPC?,2.366,1.871892,6.21,4.25,0.66,0.75,4201
167600516,713.02,PC,1.258,1.871519,2.121,1.44,0.67,0.65,4289
60768923,3123.01,PC,18.904,1.869615,317,140.21,1.27,1.7,6368
393340920,4244.01,PC,10.211,1.866525,74.577,28.18,NaN,NaN,12106
422923265,1641.01,VPC,12.538,1.864989,105.718,29.57,2.53,3.4,9081
410358456,3268.01,PC,6.843,1.86413,37.76,20.89,0.91,1.02,5293
269269740,3549.01,PC,12.386,1.864057,103.549,44.25,1.34,1.57,6527
118603213,3384.01,PC,16.418,1.859208,317,118.95,1.63,2.82,7257
257605131,451.02,P,1.932,1.858662,4.401,2.35,0.96,0.86,5454
273850708,2616.01,PC,13.606,1.853163,121.485,66.35,0.93,0.68,5381
149022647,3446.01,PC,20.266,1.853023,317,138.41,1.3,1.45,6435
361998994,3189.01,PC,13.365,1.84996,117.846,52.88,1.25,1.37,6320
1122079,3859.01,PC,16.498,1.8461,317,149.56,1.16,1.48,6124
356461227,3011.01,PC,16.744,1.84187,317,131.7,1.41,1.56,6663
142378043,1997.01,PC,4.812,1.836325,20.753,8.96,1.33,1.61,6319
258829450,1654.01,PC,2.159,1.83511,5.312,2.35,1.28,1.73,6302
445496795,3644.01,PC,13.36,1.833122,117.769,44.05,1.65,2.7,7308
241225337,1727.01,VPC?,2.274,1.832792,5.806,3.07,0.98,0.99,5519
233071926,1748.01,CPC,1.529,1.831887,2.955,1.8,0.8,0.77,4861
269558487,855.01,VPC,4.531,1.830128,18.735,7.79,1.41,1.22,6124
160045097,1782.02,CPC,1.848,1.828981,4.078,2.76,0.68,0.67,4336
255909950,3478.01,PC,19.763,1.82851,317,151.79,1.14,1.53,6078
347553438,2432.01,PC,8.976,1.82738,59.894,28.37,1.16,2.89,5698
280315875,4012.01,VPC,11.751,1.825439,94.689,64.29,0.68,0.77,4324
454876465,3126.01,PC,18.26,1.82462,317,165.75,1,1.39,5655
280437559,969.01,VPC+,3.667,1.823737,13.077,9.03,0.66,0.82,4368
36452991,2969.01,VPC?,12.059,1.823697,98.938,64.43,0.72,0.78,4581
113295476,4233.01,PC,16.635,1.820443,317,152.01,1.14,1.94,6079
289445553,3230.01,VPC,11.3,1.820028,88.592,52.51,0.83,0.91,4994
320281287,3998.01,PC,14.448,1.814499,317,164.52,1.01,1.17,5696
33911302,341.01,VPC+,11.573,1.81383,92.265,57.56,0.77,0.94,4721
461491274,4016.01,PC,6.283,1.813812,32.663,17.12,NaN,NaN,NaN
294365631,3228.01,PC,16.578,1.812148,317,147.13,1.2,2.25,6222
67798337,3056.01,PC,21.728,1.809338,317,126.87,1.5,1.77,6905
445144327,1586.01,PC,20.936,1.80794,317,39.59,NULL,8.61,4264
440113053,3595.01,PC,12.713,1.805203,108.241,63.32,0.85,0.82,5090
428003305,3635.01,VPC,13.682,1.804272,122.627,60.42,1.1,2.16,5972
447891218,3075.01,PC,9.492,1.802667,65.869,32.47,1.1,1.72,5982
375654303,4034.01,VPC,17.485,1.802096,317,163.19,1.03,1.85,5760
270435047,3964.01,PC,9.136,1.801196,61.723,22.25,1.76,1.99,7588
271596225,797.01,VPC,1.271,1.800804,2.16,1.87,0.47,0.47,3707
176796997,926.01,VPC-+,19.548,1.800156,317,68.89,NaN,3.76,5761
383806208,3014.01,PC,8.951,1.794583,59.611,26.88,1.26,1.68,6351
237770757,2745.01,PC,22.724,1.793288,317,122.71,1.58,1.74,7122
156007004,3974.01,VPC,12.625,1.792224,106.966,62.73,0.85,0.89,5096
319312479,952.01,PC,7.391,1.79011,43.046,16.71,1.58,2.33,6936
76197937,2172.01,PC,18.654,1.78252,317,186.14,0.85,3.7,5018
419946164,3164.01,PC,16.586,1.77654,317,141.87,1.28,1.28,6394
396950329,3861.01,PC,9.128,1.77615,61.635,37.69,0.8,0.84,4899
26880783,1364.01,PC,8.7,1.77587,56.795,16.5,2.45,3.23,8968
141141249,2911.01,PC,8.222,1.770088,51.598,44.47,0.48,0.59,3536
353475866,1693.01,VPC,1.479,1.766881,2.792,2.48,0.46,0.46,3572
169187982,3566.01,PC,19.048,1.764436,317,139.31,1.32,1.2,6479
219852882,1346.02,VPC+,2.12,1.762256,5.152,3.11,0.82,0.78,4950
139507260,3650.01,PC,14.403,1.755677,317,170.16,0.98,1.27,5563
71013298,2467.01,PC,1.774,1.755662,3.805,2.34,0.8,0.81,4909
355748785,3527.01,PC,18.394,1.755527,317,160.5,1.07,2.4,5889
466222485,4278.01,PC,9.204,1.751994,62.51,34.06,0.96,1.39,5483
285674856,1570.01,PC,5.633,1.74626,27.126,8.9,2.06,1.8,7317
260708537,486.01,CPC-,0.655,1.744692,0.213,0.2,0.42,0.43,3568
382980571,1943.01,PC,3.402,1.742579,11.509,5.99,1.03,0.95,5337
355509914,202.01,VPC+,9.63,1.738674,67.501,44.26,0.73,0.82,4581
267484653,3610.01,PC,11.55,1.738625,91.954,49.88,0.97,1.72,5540
219189765,737.01,VPC-,11.689,1.731851,93.831,70.17,0.6,0.62,3568
359357695,1880.01,VPC,5.149,1.72702,23.283,18.47,0.55,0.56,3096
312345863,3671.01,PC,14.955,1.726988,317,158.43,1.1,1.41,5972
193413306,1091.01,VPC,13.544,1.72598,120.536,45.63,1.67,2.39,6659
36607746,3151.01,PC,14.853,1.725939,317,121.94,1.63,1.27,7235
42763678,2728.01,PC,15.494,1.724623,317,165.07,1.04,1.37,5776
280304556,4208.01,PC,28.003,1.72328,317,103.86,2.08,2.16,8388
165723070,3907.01,VPC,10.415,1.721351,77.122,45.84,0.85,0.95,5072
409264172,2869.01,PC,47.903,1.719808,317,102.47,2.12,4.21,8531
40779013,3512.01,PC,16.864,1.711312,317,134.77,1.41,1.56,6670
393853275,3831.01,PC,11.185,1.709128,87.061,46.34,1.01,1.06,5249
251878904,366.01,PC,12.281,1.702578,102.066,55.76,0.97,1.28,5464
19519368,494.01,PC,1.734,1.701888,3.661,2.22,0.83,0.8,4943
462135459,3065.01,PC,11.462,1.700064,90.766,26.75,2.45,1.35,9626
367425982,3937.01,PC,12.888,1.692366,110.775,63.36,0.91,0.89,5287
666567477,3745.01,PC,7.593,1.68831,45.062,28.48,0.78,0.9,4830
238061845,579.01,PC,14.688,1.684299,317,58.75,NaN,NaN,4779
107506563,3254.01,PC,13.91,1.683762,126.131,67.76,1,1.09,5629
32925763,2352.01,PC,5.369,1.680446,25,13.32,1.01,1.04,5611
419419534,3389.01,PC,9.785,1.680148,69.354,33.02,1.2,2.35,6221
288348498,1551.01,VPC,6.462,1.67546,34.261,14.46,1.44,1.78,6553
141631253,2987.01,PC,4.687,1.670964,19.85,7.95,1.56,1.27,7051
21291176,3800.01,PC,5.753,1.666756,28.115,11.04,1.61,1.4,7189
455272393,3438.01,PC,10.296,1.666027,75.631,36.94,1.16,2.01,6139
36381058,2995.01,PC,16.382,1.656382,317,141.56,1.33,1.38,6504
157528286,4235.01,PC,9.529,1.65628,66.299,33.21,1.12,1.25,6044
391510223,3175.01,PC,11.301,1.654949,88.601,47.88,NaN,NaN,NaN
428065977,1503.01,PC,3.573,1.65445,12.511,5.14,1.51,1.46,6612
1003831,564.01,P,14.382,1.651145,317,174.04,0.98,1.12,5519
202185707,4325.01,PC,2.399,1.650067,6.356,5.85,0.45,0.45,3468
80778619,3116.01,PC,9.717,1.648209,68.54,32.14,1.24,1.58,6316
29959760,2444.01,PC,15.736,1.647389,317,245.56,0.58,0.59,3660
146467673,2694.01,VPC,13.515,1.637532,120.106,64.7,1.01,1.18,5687
29336129,2933.01,PC,6.427,1.636077,33.945,15.7,1.27,1.68,6361
